league,date,home_team,away_team,bookie,market,bet,odds
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Grosvenor,h2h,draw,3.55
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Mr Green,h2h,away wins,2.9
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Mr Green,h2h,home wins,2.35
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Mr Green,h2h,draw,3.65
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,888sport,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,888sport,h2h,home wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,888sport,h2h,draw,3.38
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Paddy Power,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Paddy Power,h2h,home wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Paddy Power,h2h,draw,3.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Sky Bet,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Sky Bet,h2h,home wins,2.7
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Sky Bet,h2h,draw,3.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Bet Victor,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Bet Victor,h2h,home wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Bet Victor,h2h,draw,3.4
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Betway,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Betway,h2h,home wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Betway,h2h,draw,3.4
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,William Hill,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,William Hill,h2h,home wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,William Hill,h2h,draw,3.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Ladbrokes,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Ladbrokes,h2h,home wins,2.65
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Ladbrokes,h2h,draw,3.4
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Coral,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Coral,h2h,home wins,2.65
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Coral,h2h,draw,3.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,LiveScore Bet,h2h,away wins,2.45
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,LiveScore Bet,h2h,home wins,2.55
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,LiveScore Bet,h2h,draw,3.3
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Virgin Bet,h2h,away wins,2.45
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Virgin Bet,h2h,home wins,2.55
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Virgin Bet,h2h,draw,3.3
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Betfair,h2h,away wins,2.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Betfair,h2h,home wins,2.68
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Betfair,h2h,draw,3.7
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,BoyleSports,h2h,away wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,BoyleSports,h2h,home wins,2.62
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,BoyleSports,h2h,draw,3.4
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Casumo,h2h,away wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Casumo,h2h,home wins,2.65
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Casumo,h2h,draw,3.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Grosvenor,h2h,away wins,2.55
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Grosvenor,h2h,home wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Grosvenor,h2h,draw,3.5
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Unibet,h2h,away wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Unibet,h2h,home wins,2.63
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Unibet,h2h,draw,3.55
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,LeoVegas,h2h,away wins,2.55
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,LeoVegas,h2h,home wins,2.63
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,LeoVegas,h2h,draw,3.55
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Mr Green,h2h,away wins,2.6
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Mr Green,h2h,home wins,2.65
EPL,2024-02-01T20:15:00Z,Wolverhampton Wanderers,Manchester United,Mr Green,h2h,draw,3.55
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Betfair Sportsbook,totals,over2.5,1.91
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Betfair Sportsbook,totals,under2.5,1.83
EPL,2024-01-12T19:45:00Z,Burnley,Luton,William Hill,totals,over2.5,1.85
EPL,2024-01-12T19:45:00Z,Burnley,Luton,William Hill,totals,under2.5,1.85
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Matchbook,totals,over2.5,1.98
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Matchbook,totals,under2.5,1.99
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Coral,totals,over2.5,1.87
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Coral,totals,under2.5,1.85
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Unibet,totals,over2.5,1.88
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Unibet,totals,under2.5,1.92
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Casumo,totals,over2.5,1.88
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Casumo,totals,under2.5,1.92
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Mr Green,totals,over2.5,1.85
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Mr Green,totals,under2.5,1.88
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Grosvenor,totals,over2.5,1.85
EPL,2024-01-12T19:45:00Z,Burnley,Luton,Grosvenor,totals,under2.5,1.89
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Betfair Sportsbook,totals,over2.5,1.6
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Betfair Sportsbook,totals,under2.5,2.25
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,William Hill,totals,over2.5,1.6
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,William Hill,totals,under2.5,2.25
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Coral,totals,over2.5,1.6
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Coral,totals,under2.5,2.25
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Grosvenor,totals,over2.5,1.57
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Grosvenor,totals,under2.5,2.32
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Mr Green,totals,over2.5,1.55
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Mr Green,totals,under2.5,2.28
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Casumo,totals,over2.5,1.57
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Casumo,totals,under2.5,2.35
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Unibet,totals,over2.5,1.57
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Unibet,totals,under2.5,2.35
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Matchbook,totals,over2.5,1.62
EPL,2024-01-13T12:30:00Z,Chelsea,Fulham,Matchbook,totals,under2.5,2.42
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Betfair Sportsbook,totals,over2.5,1.6
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Betfair Sportsbook,totals,under2.5,2.25
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,William Hill,totals,over2.5,1.6
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,William Hill,totals,under2.5,2.25
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Coral,totals,over2.5,1.6
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Coral,totals,under2.5,2.25
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Grosvenor,totals,over2.5,1.57
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Grosvenor,totals,under2.5,2.3
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Mr Green,totals,over2.5,1.57
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Mr Green,totals,under2.5,2.28
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Casumo,totals,over2.5,1.61
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Casumo,totals,under2.5,2.33
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Unibet,totals,over2.5,1.61
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Unibet,totals,under2.5,2.33
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Matchbook,totals,over2.5,1.65
EPL,2024-01-13T17:30:00Z,Newcastle United,Manchester City,Matchbook,totals,under2.5,2.4
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Betfair Sportsbook,totals,over2.5,1.65
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Betfair Sportsbook,totals,under2.5,2.1
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,William Hill,totals,over2.5,1.62
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,William Hill,totals,under2.5,2.2
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Coral,totals,over2.5,1.67
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Coral,totals,under2.5,2.15
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Grosvenor,totals,over2.5,1.72
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Grosvenor,totals,under2.5,2.07
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Mr Green,totals,over2.5,1.71
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Mr Green,totals,under2.5,2.06
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Casumo,totals,over2.5,1.74
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Casumo,totals,under2.5,2.1
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Unibet,totals,over2.5,1.74
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Unibet,totals,under2.5,2.1
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Matchbook,totals,over2.5,1.73
EPL,2024-01-14T14:00:00Z,Everton,Aston Villa,Matchbook,totals,under2.5,2.24
EPL,2024-01-14T16:30:00Z,Manchester United,Tottenham Hotspur,Betfair Sportsbook,totals,over2.5,1.44
EPL,2024-01-14T16:30:00Z,Manchester United,Tottenham Hotspur,Betfair Sportsbook,totals,under2.5,2.6
EPL,2024-01-14T16:30:00Z,Manchester United,Tottenham Hotspur,William Hill,totals,over2.5,1.44
EPL,2024-01-14T16:30:00Z,Manchester United,Tottenham Hotspur,William Hill,totals,under2.5,2.62
EPL,2024-01-14T16:30:00Z,Manchester United,Tottenham Hotspur,Coral,totals,over2.5,1.44
EPL,2024-01-14T16:30:00Z,Manchester United,Tottenham Hotspur,Coral,totals,under2.5,2.55
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Betfair Sportsbook,totals,over2.5,1.75
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Betfair Sportsbook,totals,under2.5,1.95
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,William Hill,totals,over2.5,1.73
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,William Hill,totals,under2.5,2.0
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Coral,totals,over2.5,1.73
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Coral,totals,under2.5,2.0
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Grosvenor,totals,over2.5,1.72
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Grosvenor,totals,under2.5,2.07
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Mr Green,totals,over2.5,1.72
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Mr Green,totals,under2.5,2.06
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Casumo,totals,over2.5,1.74
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Casumo,totals,under2.5,2.08
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Unibet,totals,over2.5,1.74
EPL,2024-01-20T12:30:00Z,Arsenal,Crystal Palace,Unibet,totals,under2.5,2.08
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Betfair Sportsbook,totals,over2.5,1.8
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Betfair Sportsbook,totals,under2.5,1.91
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,William Hill,totals,over2.5,1.8
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,William Hill,totals,under2.5,1.91
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Coral,totals,over2.5,1.85
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Coral,totals,under2.5,1.87
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Casumo,totals,over2.5,1.89
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Casumo,totals,under2.5,1.89
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Mr Green,totals,over2.5,1.88
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Mr Green,totals,under2.5,1.88
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Grosvenor,totals,over2.5,1.88
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Grosvenor,totals,under2.5,1.88
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Unibet,totals,over2.5,1.89
EPL,2024-01-20T17:30:00Z,Brentford,Nottingham Forest,Unibet,totals,under2.5,1.89
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Betfair Sportsbook,totals,over2.5,2.0
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Betfair Sportsbook,totals,under2.5,1.73
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,William Hill,totals,over2.5,1.91
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,William Hill,totals,under2.5,1.8
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Coral,totals,over2.5,1.95
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Coral,totals,under2.5,1.75
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Grosvenor,totals,over2.5,1.92
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Grosvenor,totals,under2.5,1.85
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Unibet,totals,over2.5,1.93
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Unibet,totals,under2.5,1.85
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Casumo,totals,over2.5,1.93
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Casumo,totals,under2.5,1.85
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Mr Green,totals,over2.5,1.91
EPL,2024-01-21T14:00:00Z,Sheffield United,West Ham United,Mr Green,totals,under2.5,1.83
EPL,2024-01-21T16:30:00Z,Bournemouth,Liverpool,Betfair Sportsbook,totals,over2.5,1.4
EPL,2024-01-21T16:30:00Z,Bournemouth,Liverpool,Betfair Sportsbook,totals,under2.5,2.75
EPL,2024-01-21T16:30:00Z,Bournemouth,Liverpool,William Hill,totals,over2.5,1.5
EPL,2024-01-21T16:30:00Z,Bournemouth,Liverpool,William Hill,totals,under2.5,2.5
EPL,2024-01-21T16:30:00Z,Bournemouth,Liverpool,Coral,totals,over2.5,1.5
EPL,2024-01-21T16:30:00Z,Bournemouth,Liverpool,Coral,totals,under2.5,2.5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-01-22T19:45:00Z,Brighton and Hove Albion,Wolverhampton Wanderers,Betfair Sportsbook,totals,over2.5,1.57
EPL,2024-01-22T19:45:00Z,Brighton and Hove Albion,Wolverhampton Wanderers,Betfair Sportsbook,totals,under2.5,2.25
EPL,2024-01-22T19:45:00Z,Brighton and Hove Albion,Wolverhampton Wanderers,William Hill,totals,over2.5,1.62
EPL,2024-01-22T19:45:00Z,Brighton and Hove Albion,Wolverhampton Wanderers,William Hill,totals,under2.5,2.2
EPL,2024-01-22T19:45:00Z,Brighton and Hove Albion,Wolverhampton Wanderers,Coral,totals,over2.5,1.6
